ticker,close_time,checkpoint,label,target,btc,distance,distance_atr,distance_pct,sqrt_time,ret1,ret3,ret5,ret10,ema_gap,rsi14,rv5,rv15,range5,range15,hh1,ll1,body,wick_up,wick_dn,f5ret,f5gap,f5hh,f5ll
KXBTC15M-26JUL312215-15,2026-08-01 02:15:00+00:00,3,1,62906.71,62923.0,16.290000000000873,2.651860464684723,0.00025895488732443446,1.7320508075688772,1.5892692539987152e-05,1.5892692539987152e-05,0.0,0.0,7.654017149481125e-05,70.58823527474048,2.9732471490720045e-05,6.950753127855962e-05,0.00012713951973046422,0.0005403429588544729,1.0,0.0,0.1627906976744186,0.6511627906976744,0.3255813953488372,0.0005721551176096629,0.00013257692662686348,1.0,0.0
KXBTC15M-26JUL312215-15,2026-08-01 02:15:00+00:00,2,1,62906.71,62926.0,19.290000000000873,2.967692307235874,0.0003066445534983609,1.4142135623730951,4.76773198989644e-05,9.535918626824014e-05,3.17843748014468e-05,6.357077015994861e-05,7.82272796112111e-05,72.22222220349795,3.658742417523276e-05,6.974919680107569e-05,0.0001271334583479007,0.000540317197978578,0.0,0.0,0.46153846153846156,0.15384615384615385,0.46153846153846156,0.0005721551176096629,0.00013257692662686348,1.0,0.0
KXBTC15M-26JUL312215-15,2026-08-01 02:15:00+00:00,1,1,62906.71,62957.0,50.29000000000087,6.6420754708209735,0.0007994377706289341,1.0,0.0004926421510980106,0.0005562442388988842,0.0005562442388988842,0.00046084413933389357,0.00013171250000698672,79.99999998506667,0.0002152719560385098,0.0001387613543455364,0.00068300586114332,0.001080102292040599,1.0,0.0,3.9622641509433962,0.6603773584905661,0.0,0.0005721551176096629,0.00013257692662686348,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,14,1,62956.51,62972.0,15.489999999997963,1.6810852711351651,0.0002460428635576839,3.7416573867739413,0.00025414575258908556,0.0007310173855004098,0.0007946346269984694,0.000858259957404961,0.00021646501432601005,80.24691356637707,0.0002143749915319495,0.00014717463821723058,0.0008892841262783459,0.0009686844946960554,1.0,0.0,1.8449612403100777,0.434108527131783,0.10852713178294575,0.0003017980811996779,0.00021703348968734183,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,12,1,62956.51,62967.0,10.489999999997963,1.0415602835843236,0.00016662295924596142,3.4641016151377544,6.352937439446649e-05,0.00017472520490491306,0.0006515589740330174,0.0006833640582288858,0.00024824547218012396,72.41379309179548,0.0002485493774873726,0.00015440552791972726,0.0007940667333682723,0.0009687614147092921,0.0,0.0,0.2978723404255319,0.19858156028368795,0.09929078014184398,0.0003017980811996779,0.00021703348968734183,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,10,1,62956.51,62975.0,18.489999999997963,1.835886524640206,0.0002936948061447174,3.1622776601683795,3.1759643021711526e-05,0.00019058812318339946,0.0003017980811996779,0.0008741258741258306,0.0002757717690656064,83.5294117509481,0.00014223566449170723,0.00015224762507348277,0.0004287415641127432,0.0010321556173084557,1.0,0.0,0.19858156028368795,0.5957446808510638,0.09929078014184398,0.0003017980811996779,0.00021703348968734183,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,8,1,62956.51,63011.0,54.48999999999796,4.359199999651101,0.0008655181171891193,2.8284271247461903,0.00012697808040895708,0.0006034332174107426,0.0007623524927338199,0.0013985347170351048,0.0003721809319833126,87.82608694582987,0.0001671475207170478,0.00017554940354078143,0.0007935122438939233,0.0014918030185205758,1.0,0.0,0.56,0.16,0.24,0.00028582770940843716,0.0003056333178487612,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,6,1,62956.51,63002.0,45.48999999999796,3.499230768961441,0.0007225622894280188,2.449489742783178,-0.0001428322039008778,-1.5872260051064124e-05,0.00046051482381348485,0.000714773575615002,0.00039455159990572876,84.16666665684723,0.00021954723934586854,0.0001838417801986424,0.0006507729913336085,0.0014920161264721755,0.0,1.0,-0.6923076923076923,0.07692307692307693,0.15384615384615385,0.00028582770940843716,0.0003056333178487612,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,4,1,62956.51,63003.0,46.48999999999796,3.3377435895038103,0.0007384462702903634,2.0,0.00015874779737434785,-0.00012696195902306417,0.0,0.0004922822841897379,0.00036104621362475744,79.41176469770761,0.00014329358131129076,0.00019161831251745143,0.0003491897211243909,0.001476120184753107,1.0,0.0,0.6461538461538462,0.14358974358974358,0.14358974358974358,0.00017462257711176044,0.00038354045083857766,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,3,1,62956.51,63003.0,46.48999999999796,3.4255789471158598,0.0007384462702903634,1.7320508075688772,0.0,1.587251198365003e-05,-0.00012696195902306417,0.0006352937439448869,0.0003486892761640418,78.94736841274238,0.00012528584126812468,0.00019207576956651115,0.0003333174610732822,0.001476120184753107,0.0,0.0,0.0,0.0736842105263158,0.0736842105263158,0.00017462257711176044,0.00038354045083857766,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,2,1,62956.51,63006.0,49.48999999999796,4.357610062509213,0.0007860982128773969,1.4142135623730951,4.7616780153303395e-05,0.0002063721365865856,-7.935122438940123e-05,0.0006193720520273338,0.0003385410451355763,73.33333332355555,0.00012943896926119865,0.00019207660430488088,0.000333301590324731,0.0013649493699012792,1.0,0.0,0.2641509433962264,0.0880503144654088,0.0880503144654088,0.00017462257711176044,0.00038354045083857766,1.0,0.0
KXBTC15M-26JUL312230-30,2026-08-01 02:30:00+00:00,1,1,62956.51,63011.0,54.48999999999796,4.858980891286279,0.0008655181171891193,1.0,7.935752150589614e-05,0.00012697808040895708,0.00014285260785373843,0.0006034332174107426,0.0003336480031036291,75.22935778850265,0.00011190438598592931,0.0001555523321752753,0.0003808858770690832,0.0010633064068178572,1.0,0.0,0.535031847133758,0.356687898089172,0.178343949044586,0.00017462257711176044,0.00038354045083857766,1.0,0.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,14,1,63004.11,63004.0,-0.11000000000058208,-0.01132352941065897,-1.7459178456862906e-06,3.7416573867739413,0.0,-3.174300860231405e-05,1.5872260051175147e-05,1.5872260051175147e-05,0.000290484865310784,72.52747251631445,7.220784515238469e-05,0.00015072661465219425,0.00023808012189702242,0.0008412164307028125,0.0,0.0,0.10294117647058824,0.3088235294117647,0.0,0.00014284807313824643,0.00044878484740554654,0.0,0.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,12,1,63004.11,63013.0,8.889999999999418,0.8826950353732916,0.00014110190589152705,3.4641016151377544,0.00014284807313824643,0.00014284807313824643,0.0001111005301082102,3.174048975584931e-05,0.00026503143341618715,72.22222221098765,9.562334741403872e-05,0.00014532003918906784,0.0002380461174678241,0.0007458778347325155,1.0,0.0,0.8936170212765958,0.19858156028368795,0.0,0.00014284807313824643,0.00044878484740554654,0.0,0.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,10,1,63004.11,63013.0,8.889999999999418,1.082260869433393,0.00014110190589152705,3.1622776601683795,6.34829944927695e-05,0.00014284807313824643,0.00014284807313824643,0.0003174955947486957,0.0002414527603852053,57.35294116466263,7.807672008733125e-05,0.00014758024802630343,0.0002380461174678241,0.0006347896465808642,1.0,0.0,0.6086956521739131,0.24347826086956523,0.0,0.00014284807313824643,0.00044878484740554654,0.0,0.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,8,1,63004.11,63026.0,21.889999999999418,2.3573846151306803,0.00034743765128972406,2.8284271247461903,0.00020630663513876435,0.00026980272659460347,0.00034918417878238017,0.00036506198117547406,0.00024138831328423803,60.273972591180325,0.00010798762008381818,0.00010493644465861823,0.00036492875955954686,0.0005711928410497255,1.0,0.0,1.4,0.10769230769230768,0.21538461538461537,3.173948232904067e-05,0.0004915623203229856,1.0,0.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,6,1,63004.11,63017.0,12.889999999999418,1.3989147285302872,0.00020458982755251073,2.449489742783178,-3.173646043252987e-05,6.347896465808134e-05,0.00012696598898576106,9.522146926732589e-05,0.00021852526183174206,68.74999998496094,0.00011906934048393673,0.00010250571279054506,0.00030150594284082075,0.0005712744180141866,0.0,0.0,-0.2170542635658915,0.32558139534883723,0.32558139534883723,3.173948232904067e-05,0.0004915623203229856,1.0,0.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,4,1,63004.11,63018.0,13.889999999999418,1.5074418603014548,0.00022046180796775667,2.0,4.760771244938233e-05,-1.5868230216264934e-05,7.934870582260167e-05,0.00022220811377060556,0.00018951590936096475,62.71186439189888,0.00012033162953975217,8.65079346274313e-05,0.0002538957123361579,0.0004284490145672665,0.0,0.0,0.434108527131783,0.10852713178294575,0.2170542635658915,-1.5869237483090437e-05,0.0005120230079440143,0.0,1.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,3,1,63004.11,63016.0,11.889999999999418,1.3107086612727712,0.00018871784713726483,1.7320508075688772,-3.173696404201731e-05,-1.5868733833745985e-05,-0.00015866467806935347,0.0001904640975176619,0.0001743804594877053,58.620689641022594,5.609937276420576e-05,8.730831611544134e-05,0.0002539037704709915,0.00042846261266979815,0.0,0.0,-0.2204724409448819,0.0,0.11023622047244094,-1.5869237483090437e-05,0.0005120230079440143,0.0,1.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,2,1,63004.11,63016.0,11.889999999999418,1.4106779659342572,0.00018871784713726483,1.4142135623730951,0.0,1.586923748320146e-05,-4.760469064890582e-05,4.7609223493561004e-05,0.0001601979313341473,54.716981117621934,3.476703324496855e-05,8.685378332797359e-05,0.00017455884219880666,0.00042846261266979815,0.0,1.0,0.0,0.11864406779661017,0.23728813559322035,-1.5869237483090437e-05,0.0005120230079440143,0.0,1.0
KXBTC15M-26JUL312245-45,2026-08-01 02:45:00+00:00,1,1,63004.11,63014.0,9.889999999999418,1.2587272725669971,0.00015697388630677296,1.0,-3.1737971308842816e-05,-6.347392808403463e-05,-4.760620150112693e-05,7.93537431160729e-05,0.00014351290640949088,60.41666664904514,3.476727460982235e-05,8.529302252901495e-05,0.0001269559145586695,0.0004284762116355096,0.0,1.0,-0.1272727272727273,0.2545454545454546,0.1272727272727273,-1.5869237483090437e-05,0.0005120230079440143,0.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,14,0,63012.16,63010.0,-2.1600000000034925,-0.25199999997100747,-3.427909787576703e-05,3.7416573867739413,-6.347795727934535e-05,-9.521391392663947e-05,-0.00012694785616806925,-4.7609223493561004e-05,0.00010878065109905103,55.769230754215975,2.6554554130730742e-05,8.154007185645242e-05,0.00023805745119822252,0.0004285034121568005,0.0,0.0,-0.4666666666666667,0.11666666666666667,0.35000000000000003,-0.00023804233979751732,0.0004917371244614609,1.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,12,0,63012.16,63014.0,1.8399999999965075,0.21114754095897575,2.9200713005180388e-05,3.4641016151377544,7.93537431160729e-05,0.0,-3.1737971308842816e-05,-7.934115108143569e-05,8.426421233875258e-05,55.555555538271605,5.334849218233487e-05,7.550522986392176e-05,0.0003491287650363411,0.0003808677436760085,1.0,0.0,0.5737704918032788,1.2622950819672132,0.11475409836065575,-0.00023804233979751732,0.0004917371244614609,1.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,10,0,63012.16,62999.0,-13.160000000003492,-0.9958918918167915,-0.00020884857779837244,3.1622776601683795,-0.0005393999968270613,-0.0001587074862321458,-0.00023804233979751732,-0.00025390779973022415,6.97036063006509e-05,42.55319148302399,0.00030867796299333296,0.00017935475036622253,0.000873029730630645,0.000873029730630645,0.0,1.0,-2.5729729729729733,0.6054054054054054,0.6810810810810811,-0.00023804233979751732,0.0004917371244614609,1.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,8,0,63012.16,63001.0,-11.160000000003492,-0.9244970413438222,-0.00017710867235789873,2.8284271247461903,1.58730158730247e-05,-0.0005076705852490315,-0.00012696598898565004,-0.00023803478481654317,1.9508535248711056e-05,38.15789472981302,0.0003104243703559953,0.00016926257059011858,0.0008730020158410184,0.0008730020158410184,0.0,0.0,0.08284023668639054,0.16568047337278108,0.0,9.523960697799261e-05,0.0004782986385978681,0.0,0.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,6,0,63012.16,62999.0,-13.160000000003492,-1.1443478259877518,-0.00020884857779837244,2.449489742783178,1.587351979437379e-05,-1.58730158730247e-05,-0.0005393999968270613,-0.00023804233979751732,-1.4146435332893326e-05,39.47368420325485,0.00024278879455057398,0.00016803989773849336,0.0008095366593120526,0.000873029730630645,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,9.523960697799261e-05,0.0004782986385978681,0.0,0.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,4,0,63012.16,62998.0,-14.160000000003492,-1.166117646963078,-0.0002247185305186093,2.0,-0.00011110229346877887,0.0,-3.17460317460494e-05,-0.00019044596095862953,-2.416923010147842e-05,39.28571427916667,7.743434373215944e-05,0.00017158697054153987,0.0001904822375313502,0.0008730435886853551,0.0,1.0,-0.6588235294117647,0.0,0.24705882352941178,9.523053725901676e-05,0.00047020692028627354,1.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,3,0,63012.16,63000.0,-12.160000000003492,-1.00733727802335,-0.00019297862507813558,1.7320508075688772,3.174703958852554e-05,1.5873267829702442e-05,-1.587276392434056e-05,-0.00014283673760895343,-2.8338469401494384e-05,40.69767441197945,7.888494254072997e-05,0.00017208931153065324,0.00019047619047619048,0.000873015873015873,0.0,0.0,0.16568047337278108,0.0,0.0,9.523053725901676e-05,0.00047020692028627354,1.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,2,0,63012.16,62996.0,-16.160000000003492,-1.3077456646343377,-0.000256458435959083,1.4142135623730951,-6.34920634920988e-05,-0.0001428458058884141,-3.174703958852554e-05,-0.0002856508077569986,-3.778476251825022e-05,39.77272726639979,8.140020863075173e-05,0.00017242405767326613,0.00023811035621309289,0.000873071306114674,0.0,1.0,-0.24277456647398843,0.08092485549132948,0.3236994219653179,9.523053725901676e-05,0.00047020692028627354,1.0,1.0
KXBTC15M-26JUL312300-00,2026-08-01 03:00:00+00:00,1,0,63012.16,63009.0,-3.1600000000034925,-0.25136363634391934,-5.0149050596003885e-05,1.0,0.0002063623087180666,0.00017460871773700148,0.00015873267829658033,-0.0003807529389368014,-2.1449811259477592e-05,47.52475246865993,0.0001264893443754559,0.00018206946825068942,0.00028567347521782604,0.0008728911742766906,1.0,0.0,1.0340909090909092,0.07954545454545454,0.07954545454545454,9.523053725901676e-05,0.00047020692028627354,1.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,14,0,63008.19,63014.0,5.809999999997672,0.437311827923898,9.221023489164934e-05,3.7416573867739413,4.761073463366294e-05,0.00028573242745566496,0.00025397631670842635,0.00022222222222212373,1.1012247837551633e-05,52.47524751747868,9.74663028004517e-05,0.00018195007781897889,0.0003491287650363411,0.0008728219125908528,1.0,0.0,0.22580645161290322,0.0,0.45161290322580644,-0.0003808858770690815,0.0004144125979521669,1.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,12,0,63008.19,63000.0,-8.190000000002328,-0.7494117646375218,-0.00012998310219675138,3.4641016151377544,-6.34880325058873e-05,-0.0001745726936566161,6.34960949901231e-05,3.174703958852554e-05,-5.24358055612076e-06,31.86813186322908,0.0001362600944331595,0.00018576750222476455,0.0003015873015873016,0.000873015873015873,0.0,1.0,-0.3660130718954248,0.0,0.0915032679738562,-0.0003808858770690815,0.0004144125979521669,1.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,10,0,63008.19,62987.0,-21.19000000000233,-2.6969090905661446,-0.0003363054866359806,3.1622776601683795,-0.00020634920634921006,-0.00026982413814991,-0.0003808858770690815,-0.0002856916117768282,-4.107206814265615e-05,40.57971013669397,0.00010611474238949373,0.00010166959422895328,0.0004445361741311699,0.0004445361741311699,0.0,1.0,-1.6545454545454545,0.1272727272727273,0.1272727272727273,-0.0003808858770690815,0.0004144125979521669,1.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,8,0,63008.19,62985.0,-23.19000000000233,-2.7748717945400374,-0.0003680473919343236,2.8284271247461903,3.175460044779754e-05,-0.00023809523809525945,-0.00030156815440285367,-0.00023809523809525945,-8.220982577170922e-05,40.84507041448125,9.146166580637603e-05,0.00010259847965116846,0.00036516630943875527,0.000523934270064301,0.0,1.0,0.2393162393162393,0.11965811965811965,0.2393162393162393,-4.7628875799787806e-05,0.00036099115005010257,0.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,6,0,63008.19,62996.0,-12.190000000002328,-1.3988524588561366,-0.0001934669127934373,2.449489742783178,0.0,0.00020640490291023994,-6.34920634920988e-05,-0.00020631973210172294,-6.373924398269888e-05,43.999999991786666,0.00013902943855788354,0.00011323154493581632,0.00031748047495079053,0.0005238427836688044,1.0,0.0,-0.2295081967213115,0.11475409836065575,0.0,-4.7628875799787806e-05,0.00036099115005010257,0.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,4,0,63008.19,62976.0,-32.19000000000233,-3.04499999971218,-0.0005108859657768669,2.0,-0.0001270163851136985,-0.00031748047495083753,-0.00011114110156706936,-0.0006030405941537254,-9.93959690076486e-05,36.046511622038935,0.00014270530506392033,0.00012027542665053021,0.0006034044715447155,0.0007939532520325203,0.0,1.0,-0.7567567567567568,0.0945945945945946,1.135135135135135,-0.0008414835513781416,0.00022395160287204377,0.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,3,0,63008.19,62958.0,-50.19000000000233,-4.36434782570765,-0.0007965631134619535,1.7320508075688772,-0.0002858231707316694,-0.0006032129024065025,-0.00042867349368902463,-0.000730112373817482,-0.00014496765277488392,30.999999995660005,0.00017878813400270104,0.00013672317886608728,0.0007465294323199594,0.0009371326916356936,0.0,1.0,-1.3043478260869565,0.0,0.2608695652173913,-0.0008414835513781416,0.00022395160287204377,0.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,2,0,63008.19,62934.0,-74.19000000000233,-5.93519999952537,-0.0011774659770420691,1.4142135623730951,-0.0003812065186314939,-0.0007938524069605046,-0.0009841894723474631,-0.001047619047619075,-0.00021712318696657,16.216216214170927,0.00014626231793093278,0.00016213273328402521,0.0011599453395620808,0.001350621285791464,0.0,1.0,-1.92,0.0,0.4,-0.0008414835513781416,0.00022395160287204377,0.0,1.0
KXBTC15M-26JUL312315-15,2026-08-01 03:15:00+00:00,1,0,63008.19,62929.0,-79.19000000000233,-6.560118342652017,-0.0012568207402879265,1.0,-7.944831092887572e-05,-0.0007463160569105565,-0.0010635595910851725,-0.0011269841269840875,-0.0002743009196881726,14.03508771757464,0.0001217912692990189,0.0001436223498862367,0.0011600375025822753,0.0013507285988971697,0.0,0.0,-0.41420118343195267,0.0,0.0,-0.0008414835513781416,0.00022395160287204377,0.0,1.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,14,1,62932.16,62932.0,-0.16000000000349246,-0.014545454544449728,-2.5424202824675403e-06,3.7416573867739413,1.589041966587601e-05,-3.17793243715947e-05,-0.0006986788617886486,-0.0008097423114173941,-0.0003241643433552478,15.384615382544368,0.00018501488471766304,0.00014175912234550196,0.0006991673552405772,0.0013506642089874785,0.0,0.0,0.0,0.0,0.09090909090909091,0.0002860275539877666,0.00015115329388483724,0.0,1.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,12,1,62932.16,62937.0,4.8399999999965075,0.3785474860036393,7.690821354290886e-05,3.4641016151377544,0.00014302059496573705,9.53425179959222e-05,4.7668986557392046e-05,-0.0009365674011048153,-0.00032525457406976257,22.12389380256873,8.890264916574134e-05,0.00015187315197749332,0.0004607782385560163,0.001477668144334811,1.0,0.0,0.6256983240223464,0.1564245810055866,0.0782122905027933,0.0002860275539877666,0.00015115329388483724,0.0,1.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,10,1,62932.16,62949.0,16.839999999996508,1.4033333332160978,0.0002675897347238122,3.1622776601683795,3.177276121180128e-05,0.00033371472158649773,0.0002860275539877666,-0.0005556966848723199,-0.0002610369765745502,34.25925925481825,9.30618100018182e-05,0.00015789569939596884,0.0006195491588428728,0.0014615005798344692,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0002860275539877666,0.00015115329388483724,0.0,1.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,8,1,62932.16,62951.0,18.839999999996508,1.53348837196792,0.0002993699882539628,2.8284271247461903,-9.53031434153262e-05,6.354552242360256e-05,0.0003654970760234022,-0.00011118523460085239,-0.00019497022098260302,29.357798161366887,0.00010633767722215826,0.00016346009047492804,0.0005559879906594017,0.0014614541468761417,0.0,0.0,0.0813953488372093,0.0,0.0,0.0006830926623140332,0.00016991053544505104,1.0,0.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,6,1,62932.16,62993.0,60.83999999999651,4.280201004723761,0.0009667553123871245,2.449489742783178,0.00022229632099590724,0.0005718188604921792,0.0007307735078716515,0.0010170191803460238,-4.818760047998675e-05,53.23741006658041,0.00020416262812837982,0.00020875406470548217,0.0008254885463464195,0.001460479735843665,1.0,0.0,0.9849246231155779,0.2814070351758794,0.07035175879396985,0.0006830926623140332,0.00016991053544505104,1.0,0.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,4,1,62932.16,62992.0,59.83999999999651,5.2034782604167855,0.0009508651856220493,2.0,0.0,0.00020641801235332657,0.000555935003256236,0.0009534100298735915,4.7065226701626714e-05,64.91228069378269,0.00022067052858695542,0.00019888372899345402,0.0007461264922529845,0.0013811277622555245,0.0,0.0,0.0,0.0,0.08695652173913043,-0.0005556261112522609,0.0001199908365486568,0.0,0.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,3,1,62932.16,62984.0,51.83999999999651,5.147234042041772,0.000823744171501447,1.7320508075688772,-0.00012700025400047554,-0.00014287301763693527,0.0005242172483359564,0.0008899059242308827,6.14774567574114e-05,75.51020407084548,0.0002284051464592543,0.00018538251059316903,0.000746221262542868,0.0013813031881112663,0.0,1.0,-0.7943262411347518,0.0,0.09929078014184398,-0.0005556261112522609,0.0001199908365486568,0.0,0.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,2,1,62932.16,62973.0,40.83999999999651,3.8373154358807295,0.000648952777085619,1.4142135623730951,-0.00017464752953133544,-0.0003016256032511988,-9.526985185537296e-05,0.000572000572000464,5.1793546846605626e-05,71.15384614426776,0.0001536919643345991,0.00015858619482226452,0.0004128753592809617,0.001381544471440141,0.0,1.0,-0.9395973154362417,0.0,0.18791946308724833,-0.0005556261112522609,0.0001199908365486568,0.0,0.0
KXBTC15M-26JUL312330-30,2026-08-01 03:30:00+00:00,1,1,62932.16,62960.0,27.839999999996508,2.4208695650065772,0.0004423811291396403,1.0,-0.00020643767964045878,-0.0005080010160020132,-0.0005238677313352813,0.00020652294787670833,2.128511232166425e-05,62.608695644551986,9.299527012788988e-05,0.00016856879332005417,0.0005559085133418043,0.0013818297331639137,0.0,1.0,-0.9565217391304348,0.0,0.2608695652173913,-0.0005556261112522609,0.0001199908365486568,0.0,0.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,14,0,62958.47,62974.0,15.529999999998836,1.3588749998809966,0.00024667054329622105,3.7416573867739413,0.0002700255730101464,1.5879821510855763e-05,-0.00028575057150115324,0.0002700255730101464,2.8734257728627164e-06,67.69230768501775,0.00019242248909790826,0.00018091553918734538,0.0005716644964588561,0.0013815225331089021,1.0,0.0,1.4,0.0875,0.0875,-0.0004606318598407988,3.119887465322056e-05,0.0,1.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,12,0,62958.47,62971.0,12.529999999998836,1.1933333332195717,0.00019902008419198935,3.4641016151377544,-4.763870803825565e-05,0.00022237400130253882,-3.17596430216005e-05,-0.00012702646914053428,9.179206693251068e-06,60.526315782040626,0.00017311069333616805,0.0001785324975283198,0.0003176065172857347,0.0009528195518572041,0.0,1.0,-0.38095238095238093,0.0,0.2857142857142857,-0.0004606318598407988,3.119887465322056e-05,0.0,1.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,10,0,62958.47,62928.0,-30.470000000001164,-2.2570370368699355,-0.00048396982963533206,3.1622776601683795,-0.0007145919679862889,-0.0007304601899196239,-0.0004606318598407988,-0.0010160020320040264,-6.391882259836248e-05,40.397350989632024,0.00036892812909419776,0.00025962757372855567,0.0009216882786676837,0.0012554030002542588,0.0,1.0,-3.3333333333333335,0.0,0.7407407407407407,-0.0004606318598407988,3.119887465322056e-05,0.0,1.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,8,0,62958.47,62945.0,-13.470000000001164,-0.9977777777039546,-0.00021395056137801894,2.8284271247461903,6.355158005111328e-05,-0.0004446350023026291,-0.00046050751103632326,-0.0006192048774291692,-0.00010984632903478915,37.313432831922476,0.00035994959274548353,0.00026348954965682315,0.0009214393518150767,0.001255063944713639,1.0,0.0,0.2222222222222222,0.5185185185185185,0.0,3.178235443690447e-05,-3.0516430131853553e-05,0.0,0.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,6,0,62958.47,62966.0,7.529999999998836,0.5519371727343276,0.00011960265235160314,2.449489742783178,0.000270059889752039,0.00039719737531984656,-0.00011115875057565727,9.529860228707498e-05,-8.090463464468073e-05,40.71428571021428,0.0003974516214132385,0.0002375560776176216,0.0008734872788489026,0.001175237429723978,1.0,0.0,1.1727748691099478,0.0,0.14659685863874347,3.178235443690447e-05,-3.0516430131853553e-05,0.0,0.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,4,0,62958.47,62934.0,-24.470000000001164,-1.4959825326597054,-0.0003886689114268686,2.0,6.356268870177928e-05,-0.00023828813801651805,-0.00011121526508950375,-0.0006351827738432236,-0.00013887938004845384,35.46511627618307,0.00031994847681334816,0.00027729052825429976,0.0006355864874312772,0.0011758350017478628,0.0,0.0,0.2445414847161572,0.2445414847161572,0.0,0.00017479739392967097,-5.576616846012816e-05,0.0,0.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,3,0,62958.47,62930.0,-28.470000000001164,-1.7558590307287851,-0.00045220285689917756,1.7320508075688772,-6.355864874307837e-05,-0.0005717371279738703,-0.00023830328064178286,-0.0006987010512274905,-0.00015720212554698077,36.96969696656014,0.0003164621340427869,0.0002767012517705342,0.0006356268870173208,0.0010328936914031463,0.0,1.0,-0.24669603524229072,0.24669603524229072,0.18502202643171806,0.00017479739392967097,-5.576616846012816e-05,0.0,0.0
KXBTC15M-26JUL312345-45,2026-08-01 03:45:00+00:00,2,0,62958.47,62938.0,-20.470000000001164,-1.2851121075427117,-0.00032513496595455965,1.4142135623730951,0.00012712537740355856,0.00012712537740355856,-0.00017474463454547617,-0.0005240507535214656,-0.00015377534640005213,43.12499999622656,0.0003232503201886929,0.0002785123064245367,0.0006355460929803934,0.0009215418348215704,1.0,0.0,0.5022421524663677,0.18834080717488788,0.06278026905829596,0.00017479739392967097,-5.576616846012816e-05,0.0,0.0
